id,breed_id,ems,english
31758,47,ny 09 22 64 83, black golden with white blotched green eyed brush
31759,47,ay 09 22 63 83, blue golden with white blotched odd eyed brush
31760,47,ay 09 22 64 83, blue golden with white blotched green eyed brush
31761,47,by 09 22 63 83, chocolate golden with white blotched odd eyed brush
31762,47,by 09 22 64 83, chocolate golden with white blotched green eyed brush
31763,47,cy 09 22 63 83, lilac golden with white blotched odd eyed brush
31764,47,cy 09 22 64 83, lilac golden with white blotched green eyed brush
31765,47,oy 09 22 63 83, cinnamon golden with white blotched odd eyed brush
31766,47,oy 09 22 64 83, cinnamon golden with white blotched green eyed brush
31767,47,py 09 22 63 83, fawn golden with white blotched odd eyed brush
31768,47,py 09 22 64 83, fawn golden with white blotched green eyed brush
31769,47,ny 09 23 63 83, black golden with white mackerel odd eyed brush
31770,47,ny 09 23 64 83, black golden with white mackerel green eyed brush
31771,47,ay 09 23 63 83, blue golden with white mackerel odd eyed brush
31772,47,ay 09 23 64 83, blue golden with white mackerel green eyed brush
31773,47,by 09 23 63 83, chocolate golden with white mackerel odd eyed brush
31774,47,by 09 23 64 83, chocolate golden with white mackerel green eyed brush
31775,47,cy 09 23 63 83, lilac golden with white mackerel odd eyed brush
31776,47,cy 09 23 64 83, lilac golden with white mackerel green eyed brush
31777,47,oy 09 23 63 83, cinnamon golden with white mackerel odd eyed brush
31778,47,oy 09 23 64 83, cinnamon golden with white mackerel green eyed brush
31779,47,py 09 23 63 83, fawn golden with white mackerel odd eyed brush
31780,47,py 09 23 64 83, fawn golden with white mackerel green eyed brush
31781,47,ny 09 24 63 83, black golden with white spotted odd eyed brush
31782,47,ny 09 24 64 83, black golden with white spotted green eyed brush
31783,47,ay 09 24 63 83, blue golden with white spotted odd eyed brush
31784,47,ay 09 24 64 83, blue golden with white spotted green eyed brush
31785,47,by 09 24 63 83, chocolate golden with white spotted odd eyed brush
31786,47,by 09 24 64 83, chocolate golden with white spotted green eyed brush
31787,47,cy 09 24 63 83, lilac golden with white spotted odd eyed brush
31788,47,cy 09 24 64 83, lilac golden with white spotted green eyed brush
31789,47,oy 09 24 63 83, cinnamon golden with white spotted odd eyed brush
31790,47,oy 09 24 64 83, cinnamon golden with white spotted green eyed brush
31791,47,py 09 24 63 83, fawn golden with white spotted odd eyed brush
31792,47,py 09 24 64 83, fawn golden with white spotted green eyed brush
31793,47,ny 09 25 63 83, black golden with white ticked odd eyed brush
31794,47,ny 09 25 64 83, black golden with white ticked green eyed brush
31795,47,ay 09 25 63 83, blue golden with white ticked odd eyed brush
31796,47,ay 09 25 64 83, blue golden with white ticked green eyed brush
31797,47,by 09 25 63 83, chocolate golden with white ticked odd eyed brush
31798,47,by 09 25 64 83, chocolate golden with white ticked green eyed brush
31799,47,cy 09 25 63 83, lilac golden with white ticked odd eyed brush
31800,47,cy 09 25 64 83, lilac golden with white ticked green eyed brush
31801,47,oy 09 25 63 83, cinnamon golden with white ticked odd eyed brush
31802,47,oy 09 25 64 83, cinnamon golden with white ticked green eyed brush
31803,47,py 09 25 63 83, fawn golden with white ticked odd eyed brush
31804,47,py 09 25 64 83, fawn golden with white ticked green eyed brush
31805,47,d, red 
31806,47,e, cream 
31807,47,f, black tortie 
31808,47,g, blue tortie 
31809,47,h, chocolate tortie 
31810,47,j, lilac tortie 
31811,47,q, cinnamon tortie 
31812,47,r, fawn tortie 
31813,47,d 83, red brush
31814,47,e 83, cream brush
31815,47,f 83, black tortie brush
31816,47,g 83, blue tortie brush
31817,47,h 83, chocolate tortie brush
31818,47,j 83, lilac tortie brush
31819,47,q 83, cinnamon tortie brush
31820,47,r 83, fawn tortie brush
31821,47,ds 83, red smoke brush
31822,47,es 83, cream smoke brush
31823,47,fs 83, black tortie smoke brush
31824,47,gs 83, blue tortie smoke brush
31825,47,hs 83, chocolate tortie smoke brush
31826,47,js 83, lilac tortie smoke brush
31827,47,qs 83, cinnamon tortie smoke brush
31828,47,rs 83, fawn tortie smoke brush
31829,47,d 21, red tabby 
31830,47,e 21, cream tabby 
31831,47,f 21, black tortie tabby 
31832,47,g 21, blue tortie tabby 
31833,47,h 21, chocolate tortie tabby 
31834,47,j 21, lilac tortie tabby 
31835,47,q 21, cinnamon tortie tabby 
31836,47,r 21, fawn tortie tabby 
31837,47,d 22 83, red blotched brush
31838,47,e 22 83, cream blotched brush
31839,47,f 22 83, black tortie blotched brush
31840,47,g 22 83, blue tortie blotched brush
31841,47,h 22 83, chocolate tortie blotched brush
31842,47,j 22 83, lilac tortie blotched brush
31843,47,q 22 83, cinnamon tortie blotched brush
31844,47,r 22 83, fawn tortie blotched brush
31845,47,d 23 83, red mackerel brush
31846,47,e 23 83, cream mackerel brush
31847,47,f 23 83, black tortie mackerel brush
31848,47,g 23 83, blue tortie mackerel brush
31849,47,h 23 83, chocolate tortie mackerel brush
31850,47,j 23 83, lilac tortie mackerel brush
31851,47,q 23 83, cinnamon tortie mackerel brush
31852,47,r 23 83, fawn tortie mackerel brush
31853,47,d 24 83, red spotted brush
31854,47,e 24 83, cream spotted brush
31855,47,f 24 83, black tortie spotted brush
31856,47,g 24 83, blue tortie spotted brush
31857,47,h 24 83, chocolate tortie spotted brush
31858,47,j 24 83, lilac tortie spotted brush
31859,47,q 24 83, cinnamon tortie spotted brush
31860,47,r 24 83, fawn tortie spotted brush
31861,47,d 25 83, red ticked brush
31862,47,e 25 83, cream ticked brush
31863,47,f 25 83, black tortie ticked brush
31864,47,g 25 83, blue tortie ticked brush
31865,47,h 25 83, chocolate tortie ticked brush
31866,47,j 25 83, lilac tortie ticked brush
31867,47,q 25 83, cinnamon tortie ticked brush
31868,47,r 25 83, fawn tortie ticked brush
31869,47,ds 11 83, red silver shaded brush
31870,47,es 11 83, cream silver shaded brush
31871,47,fs 11 83, black tortie silver shaded brush
31872,47,gs 11 83, blue tortie silver shaded brush
31873,47,hs 11 83, chocolate tortie silver shaded brush
31874,47,js 11 83, lilac tortie silver shaded brush
31875,47,qs 11 83, cinnamon tortie silver shaded brush
31876,47,rs 11 83, fawn tortie silver shaded brush
31877,47,ds 12 83, red silver shell brush
31878,47,es 12 83, cream silver shell brush
31879,47,fs 12 83, black tortie silver shell brush
31880,47,gs 12 83, blue tortie silver shell brush
31881,47,hs 12 83, chocolate tortie silver shell brush
31882,47,js 12 83, lilac tortie silver shell brush
31883,47,qs 12 83, cinnamon tortie silver shell brush
31884,47,rs 12 83, fawn tortie silver shell brush
31885,47,ds 22 83, red silver blotched brush
31886,47,es 22 83, cream silver blotched brush
31887,47,fs 22 83, black tortie silver blotched brush
31888,47,gs 22 83, blue tortie silver blotched brush
31889,47,hs 22 83, chocolate tortie silver blotched brush
31890,47,js 22 83, lilac tortie silver blotched brush
31891,47,qs 22 83, cinnamon tortie silver blotched brush
31892,47,rs 22 83, fawn tortie silver blotched brush
31893,47,ds 23 83, red silver mackerel brush
31894,47,es 23 83, cream silver mackerel brush
31895,47,fs 23 83, black tortie silver mackerel brush
31896,47,gs 23 83, blue tortie silver mackerel brush
31897,47,hs 23 83, chocolate tortie silver mackerel brush
31898,47,js 23 83, lilac tortie silver mackerel brush
31899,47,qs 23 83, cinnamon tortie silver mackerel brush
31900,47,rs 23 83, fawn tortie silver mackerel brush
31901,47,ds 24 83, red silver spotted brush
31902,47,es 24 83, cream silver spotted brush
31903,47,fs 24 83, black tortie silver spotted brush
31904,47,gs 24 83, blue tortie silver spotted brush
31905,47,hs 24 83, chocolate tortie silver spotted brush
31906,47,js 24 83, lilac tortie silver spotted brush
31907,47,qs 24 83, cinnamon tortie silver spotted brush
31908,47,rs 24 83, fawn tortie silver spotted brush
31909,47,ds 25 83, red silver ticked brush
31910,47,es 25 83, cream silver ticked brush
31911,47,fs 25 83, black tortie silver ticked brush
31912,47,gs 25 83, blue tortie silver ticked brush
31913,47,hs 25 83, chocolate tortie silver ticked brush
31914,47,js 25 83, lilac tortie silver ticked brush
31915,47,qs 25 83, cinnamon tortie silver ticked brush
31916,47,rs 25 83, fawn tortie silver ticked brush
31917,47,dy 11 83, red golden shaded brush
31918,47,ey 11 83, cream golden shaded brush
31919,47,fy 11 83, black tortie golden shaded brush
31920,47,gy 11 83, blue tortie golden shaded brush
31921,47,hy 11 83, chocolate tortie golden shaded brush
31922,47,jy 11 83, lilac tortie golden shaded brush
31923,47,qy 11 83, cinnamon tortie golden shaded brush
31924,47,ry 11 83, fawn tortie golden shaded brush
31925,47,dy 12 83, red golden shell brush
31926,47,ey 12 83, cream golden shell brush
31927,47,fy 12 83, black tortie golden shell brush
31928,47,gy 12 83, blue tortie golden shell brush
31929,47,hy 12 83, chocolate tortie golden shell brush
31930,47,jy 12 83, lilac tortie golden shell brush
31931,47,qy 12 83, cinnamon tortie golden shell brush
31932,47,ry 12 83, fawn tortie golden shell brush
31933,47,dy 22 83, red golden blotched brush
31934,47,ey 22 83, cream golden blotched brush
31935,47,fy 22 83, black tortie golden blotched brush
31936,47,gy 22 83, blue tortie golden blotched brush
31937,47,hy 22 83, chocolate tortie golden blotched brush
31938,47,jy 22 83, lilac tortie golden blotched brush
31939,47,qy 22 83, cinnamon tortie golden blotched brush
31940,47,ry 22 83, fawn tortie golden blotched brush
31941,47,dy 23 83, red golden mackerel brush
31942,47,ey 23 83, cream golden mackerel brush
31943,47,fy 23 83, black tortie golden mackerel brush
31944,47,gy 23 83, blue tortie golden mackerel brush
31945,47,hy 23 83, chocolate tortie golden mackerel brush
31946,47,jy 23 83, lilac tortie golden mackerel brush
31947,47,qy 23 83, cinnamon tortie golden mackerel brush
31948,47,ry 23 83, fawn tortie golden mackerel brush
31949,47,dy 24 83, red golden spotted brush
31950,47,ey 24 83, cream golden spotted brush
31951,47,fy 24 83, black tortie golden spotted brush
31952,47,gy 24 83, blue tortie golden spotted brush
31953,47,hy 24 83, chocolate tortie golden spotted brush
31954,47,jy 24 83, lilac tortie golden spotted brush
31955,47,qy 24 83, cinnamon tortie golden spotted brush
31956,47,ry 24 83, fawn tortie golden spotted brush
31957,47,dy 25 83, red golden ticked brush
31958,47,ey 25 83, cream golden ticked brush
31959,47,fy 25 83, black tortie golden ticked brush
31960,47,gy 25 83, blue tortie golden ticked brush
31961,47,hy 25 83, chocolate tortie golden ticked brush
31962,47,jy 25 83, lilac tortie golden ticked brush
31963,47,qy 25 83, cinnamon tortie golden ticked brush
31964,47,ry 25 83, fawn tortie golden ticked brush
31965,47,d 01 63, red van odd eyed 
31966,47,d 01 64, red van green eyed 
31967,47,e 01 63, cream van odd eyed 
31968,47,e 01 64, cream van green eyed 
31969,47,f 01 63, black tortie van odd eyed 
31970,47,f 01 64, black tortie van green eyed 
31971,47,g 01 63, blue tortie van odd eyed 
31972,47,g 01 64, blue tortie van green eyed 
31973,47,h 01 63, chocolate tortie van odd eyed 
31974,47,h 01 64, chocolate tortie van green eyed 
31975,47,j 01 63, lilac tortie van odd eyed 
31976,47,j 01 64, lilac tortie van green eyed 
31977,47,q 01 63, cinnamon tortie van odd eyed 
31978,47,q 01 64, cinnamon tortie van green eyed 
31979,47,r 01 63, fawn tortie van odd eyed 
31980,47,r 01 64, fawn tortie van green eyed 
31981,47,d 02 63, red harlequin odd eyed 
31982,47,d 02 64, red harlequin green eyed 
31983,47,e 02 63, cream harlequin odd eyed 
31984,47,e 02 64, cream harlequin green eyed 
31985,47,f 02 63, black tortie harlequin odd eyed 
31986,47,f 02 64, black tortie harlequin green eyed 
31987,47,g 02 63, blue tortie harlequin odd eyed 
31988,47,g 02 64, blue tortie harlequin green eyed 
31989,47,h 02 63, chocolate tortie harlequin odd eyed 
31990,47,h 02 64, chocolate tortie harlequin green eyed 
31991,47,j 02 63, lilac tortie harlequin odd eyed 
31992,47,j 02 64, lilac tortie harlequin green eyed 
31993,47,q 02 63, cinnamon tortie harlequin odd eyed 
31994,47,q 02 64, cinnamon tortie harlequin green eyed 
31995,47,r 02 63, fawn tortie harlequin odd eyed 
31996,47,r 02 64, fawn tortie harlequin green eyed 
31997,47,d 03 63, red bicolour odd eyed 
31998,47,d 03 64, red bicolour green eyed 
31999,47,e 03 63, cream bicolour odd eyed 
32000,47,e 03 64, cream bicolour green eyed 
32001,47,f 03 63, black tortie bicolour odd eyed 
32002,47,f 03 64, black tortie bicolour green eyed 
32003,47,g 03 63, blue tortie bicolour odd eyed 
32004,47,g 03 64, blue tortie bicolour green eyed 
32005,47,h 03 63, chocolate tortie bicolour odd eyed 
32006,47,h 03 64, chocolate tortie bicolour green eyed 
32007,47,j 03 63, lilac tortie bicolour odd eyed 
32008,47,j 03 64, lilac tortie bicolour green eyed 
32009,47,q 03 63, cinnamon tortie bicolour odd eyed 
32010,47,q 03 64, cinnamon tortie bicolour green eyed 
32011,47,r 03 63, fawn tortie bicolour odd eyed 
32012,47,r 03 64, fawn tortie bicolour green eyed 
32013,47,d 09 63, red with white odd eyed 
32014,47,d 09 64, red with white green eyed 
32015,47,e 09 63, cream with white odd eyed 
32016,47,e 09 64, cream with white green eyed 
32017,47,f 09 63, black tortie with white odd eyed 
32018,47,f 09 64, black tortie with white green eyed 
32019,47,g 09 63, blue tortie with white odd eyed 
32020,47,g 09 64, blue tortie with white green eyed 
32021,47,h 09 63, chocolate tortie with white odd eyed 
32022,47,h 09 64, chocolate tortie with white green eyed 
32023,47,j 09 63, lilac tortie with white odd eyed 
32024,47,j 09 64, lilac tortie with white green eyed 
32025,47,q 09 63, cinnamon tortie with white odd eyed 
32026,47,q 09 64, cinnamon tortie with white green eyed 
32027,47,r 09 63, fawn tortie with white odd eyed 
32028,47,r 09 64, fawn tortie with white green eyed 
32029,47,d 01 21 63, red van tabby odd eyed 
32030,47,d 01 21 64, red van tabby green eyed 
32031,47,e 01 21 63, cream van tabby odd eyed 
32032,47,e 01 21 64, cream van tabby green eyed 
32033,47,f 01 21 63, black tortie van tabby odd eyed 
32034,47,f 01 21 64, black tortie van tabby green eyed 
32035,47,g 01 21 63, blue tortie van tabby odd eyed 
32036,47,g 01 21 64, blue tortie van tabby green eyed 
32037,47,h 01 21 63, chocolate tortie van tabby odd eyed 
32038,47,h 01 21 64, chocolate tortie van tabby green eyed 
32039,47,j 01 21 63, lilac tortie van tabby odd eyed 
32040,47,j 01 21 64, lilac tortie van tabby green eyed 
32041,47,q 01 21 63, cinnamon tortie van tabby odd eyed 
32042,47,q 01 21 64, cinnamon tortie van tabby green eyed 
32043,47,r 01 21 63, fawn tortie van tabby odd eyed 
32044,47,r 01 21 64, fawn tortie van tabby green eyed 
32045,47,d 02 21 63, red harlequin tabby odd eyed 
32046,47,d 02 21 64, red harlequin tabby green eyed 
32047,47,e 02 21 63, cream harlequin tabby odd eyed 
32048,47,e 02 21 64, cream harlequin tabby green eyed 
32049,47,f 02 21 63, black tortie harlequin tabby odd eyed 
32050,47,f 02 21 64, black tortie harlequin tabby green eyed 
32051,47,g 02 21 63, blue tortie harlequin tabby odd eyed 
32052,47,g 02 21 64, blue tortie harlequin tabby green eyed 
32053,47,h 02 21 63, chocolate tortie harlequin tabby odd eyed 
32054,47,h 02 21 64, chocolate tortie harlequin tabby green eyed 
32055,47,j 02 21 63, lilac tortie harlequin tabby odd eyed 
32056,47,j 02 21 64, lilac tortie harlequin tabby green eyed 
32057,47,q 02 21 63, cinnamon tortie harlequin tabby odd eyed 
32058,47,q 02 21 64, cinnamon tortie harlequin tabby green eyed 
32059,47,r 02 21 63, fawn tortie harlequin tabby odd eyed 
32060,47,r 02 21 64, fawn tortie harlequin tabby green eyed 
32061,47,d 03 21 63, red bicolour tabby odd eyed 
32062,47,d 03 21 64, red bicolour tabby green eyed 
32063,47,e 03 21 63, cream bicolour tabby odd eyed 
32064,47,e 03 21 64, cream bicolour tabby green eyed 
32065,47,f 03 21 63, black tortie bicolour tabby odd eyed 
